FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2023-24,General,466,Depreciation,,285.33,281.17,244.26,Depreciation | 285.33 | 281.17 | 244.26 | 228.49 | 214.10
2023-24,General,466,Interest on Loan Capital,,77.04,67.33,45.88,Interest on Loan Capital | 77.04 | 67.33 | 45.88 | 25.11 | 7.50
2023-24,General,466,Interest on Working Capital,,0.0,0.0,0.0,Interest on Working Capital | 0.00 | 0.00 | 0.00 | 0.00 | 0.00
2023-24,General,466,Interest on Consumer Security Deposit,,859.69,959.13,1055.04,"Interest on Consumer Security Deposit | 859.69 | 959.13 | 1,055.04 | 1,160.54 | 1,276.60"
2023-24,General,466,Provision for bad and doubtful debts,,810.34,810.34,810.34,Provision for bad and doubtful debts | 810.34 | 810.34 | 810.34 | 810.34 | 810.34
2023-24,General,466,Other Expenses,,200.54,210.57,221.1,Other Expenses | 200.54 | 210.57 | 221.10 | 232.16 | 243.76
2023-24,General,466,Intra-State Transmission Charges,,8856.91,8747.85,9397.76,"Intra-State Transmission Charges | 8,856.91 | 8,747.85 | 9,397.76 | 9,659.95 | 9,797.21"
2023-24,General,466,Incentives/Discounts,,619.2,650.16,682.67,Incentives/Discounts | 619.20 | 650.16 | 682.67 | 716.80 | 752.64
2023-24,General,466,Contribution to contingency reserves,,16.54,17.42,17.61,Contribution to contingency reserves | 16.54 | 17.42 | 17.61 | 17.68 | 17.74
2023-24,General,466,DSM Expenses,,4.54,0.0,0.0,DSM Expenses | 4.54 | 0.00 | 0.00 | 0.00 | 0.00
2023-24,General,466,Return on Equity Capital,,272.89,278.63,281.42,Return on Equity Capital | 272.89 | 278.63 | 281.42 | 282.76 | 283.94
2023-24,General,466,Opex Scheme,,36.06,36.06,37.15,Opex Scheme | 36.06 | 36.06 | 37.15 | 37.15 | 37.15
2023-24,General,466,Incremental Consumption Rebate,,1136.02,1192.82,1252.46,"Incremental Consumption Rebate | 1,136.02 | 1,192.82 | 1,252.46 | 1,315.08 | 1,380.83"
2023-24,General,466,STU Charges,,7.61,8.14,8.14,STU Charges | 7.61 | 8.14 | 8.14 | 7.87 | 7.43
2023-24,General,466,Total Revenue Expenditure,,102288.43,105969.33,112608.0,"Total Revenue Expenditure | 1,02,288.43 | 1,05,969.33 | 1,12,608.00 | 1,19,397.61 | 1,26,189.61"
2023-24,General,466,Revenue from Sale of Power,,126675.84,132645.92,138864.07,"Revenue from Sale of Power | 1,26,675.84 | 1,32,645.92 | 1,38,864.07 | 1,45,303.64 | 1,52,048.98"
2023-24,General,466,Non-Tariff Income,,556.67,584.51,613.74,Non-Tariff Income | 556.67 | 584.51 | 613.74 | 644.42 | 676.64
2023-24,General,466,Income from Open Access Charges,,247.39,275.34,306.84,Income from Open Access Charges | 247.39 | 275.34 | 306.84 | 330.81 | 362.97
2023-24,General,466,Income from Trading of Surplus Power,,0.0,646.18,2154.65,"Income from Trading of Surplus Power | 0.00 | 646.18 | 2,154.65 | 1,796.96 | 2,152.41"
2023-24,General,466,Income from Additional Surcharge,,0.0,0.0,0.0,Income from Additional Surcharge | 0.00 | 0.00 | 0.00 | 0.00 | 0.00
2023-24,General,466,Total Revenue,,127479.9,134151.95,141939.3,"Total Revenue | 1,27,479.90 | 1,34,151.95 | 1,41,939.30 | 1,48,075.83 | 1,55,241.00"
2023-24,General,467,Power Purchase Expenses,,85181.7,88625.43,94255.95,"Power Purchase Expenses | 85,181.70 | 88,625.43 | 94,255.95 | 1,00,505.18 | 1,06,707.65"
2023-24,General,467,Operation & Maintenance Expenses,,10683.5,11141.44,11818.01,"Operation & Maintenance Expenses | 10,683.50 | 11,141.44 | 11,818.01 | 12,519.50 | 13,245.83"
2023-24,General,467,Depreciation Expenses,,2853.34,2811.72,2442.64,"Depreciation Expenses | 2,853.34 | 2,811.72 | 2,442.64 | 2,284.92 | 2,140.97"
2023-24,General,467,Interest on Loan Capital,,770.35,673.26,458.82,Interest on Loan Capital | 770.35 | 673.26 | 458.82 | 251.06 | 75.05
2023-24,General,467,Interest on Working Capital,,135.6,128.88,115.43,Interest on Working Capital | 135.60 | 128.88 | 115.43 | 102.55 | 88.60
2023-24,General,467,Interest on Consumers Security Deposit,,955.21,1065.7,1172.26,"Interest on Consumers Security Deposit | 955.21 | 1,065.70 | 1,172.26 | 1,289.49 | 1,418.44"
2023-24,General,467,Provision for bad and doubtful debts,,900.37,900.37,900.37,Provision for bad and doubtful debts | 900.37 | 900.37 | 900.37 | 900.37 | 900.37
2023-24,General,467,Intra-State Transmission Charges MSLDC charge,,8856.91,8747.85,9397.76,"Intra-State Transmission Charges MSLDC charge | 8,856.91 | 8,747.85 | 9,397.76 | 9,659.95 | 9,797.21"
2023-24,General,467,Contribution to Contingency Reserves,,165.41,174.15,176.11,Contribution to Contingency Reserves | 165.41 | 174.15 | 176.11 | 176.81 | 177.39
2023-24,General,467,Opex Scheme,,74.92,74.92,77.09,Opex Scheme | 74.92 | 74.92 | 77.09 | 77.09 | 77.09
2023-24,General,467,DSM expenses,,4.54,0.0,0.0,DSM expenses | 4.54 | 0.00 | 0.00 | 0.00 | 0.00
2023-24,General,467,Return on Equity Capital,,2420.11,2471.64,2496.7,"Return on Equity Capital | 2,420.11 | 2,471.64 | 2,496.70 | 2,508.74 | 2,519.26"
2023-24,General,467,Incremental and Bulk Consumption Rebate,,1136.02,1192.82,1252.46,"Incremental and Bulk Consumption Rebate | 1,136.02 | 1,192.82 | 1,252.46 | 1,315.08 | 1,380.83"
2023-24,General,467,Aggregate Revenue Requirement,,115150.14,119061.85,125637.43,"Aggregate Revenue Requirement | 1,15,150.14 | 1,19,061.85 | 1,25,637.43 | 1,32,564.26 | 1,39,549.21"
2023-24,LT_Agriculture,487,ACoS,Rs/unit,8.03,7.88,7.83,ACoS | Rs/unit | 8.03 | 7.88 | 7.83 | 7.91 | 7.91
2023-24,LT_Agriculture,487,Sales (Incl. of DF Sales),MU,142402.0,149211.0,156431.0,"Sales (Incl. of DF Sales) | MU | (a) | 1,42,402 | 1,49,211 | 1,56,431 | 1,64,056 | 1,72,387 | 7,84,487"
2023-24,LT_Agriculture,487,Total Standalone ARR,Rs. Crore,114369.0,117571.0,122543.0,"Total Standalone ARR | Rs. Crore | (b) | 1,14,369 | 1,17,571 | 1,22,543 | 1,29,787 | 1,36,332 | 6,20,601"
2023-24,General,488,Revenue at Existing Tariff,Rs. Crore,126676.0,132646.0,138864.0,"Revenue at Existing Tariff | Rs. Crore | (c) | 1,26,676 | 1,32,646 | 1,38,864 | 1,45,304 | 1,52,049 | 6,95,538"
2023-24,General,488,BR at Existing Tariff,Rs. / unit,8.9,8.89,8.88,BR at Existing Tariff | Rs. / unit | (f )= (c)/ (a) x 10 | 8.90 | 8.89 | 8.88 | 8.86 | 8.82
2023-24,General,488,Cum. Revenue Gap for past period incl. RA & Change in Law Impact & Caryying Cost (adjust),Rs. Crore,6122.0,7431.0,7309.0,"Cum. Revenue Gap for past period incl. RA & Change in Law Impact & Caryying Cost (adjust) | Rs. Crore | (h) | 6,122 | 7,431 | 7,309 | 5,025 | 4,568 | 30,456"
2023-24,General,488,Total ARR (to be recovered),Rs Crore,120491.0,125002.0,129852.0,"Total ARR (to be recovered) | Rs Crore | (i)=(b)+(h) | 1,20,491 | 1,25,002 | 1,29,852 | 1,34,812 | 1,40,900 | 6,51,057"
2023-24,General,488,PU Adjustment of Cum. Revenue Gap of past period,Rs. / unit,0.43,0.5,0.47,PU Adjustment of Cum. Revenue Gap of past period | Rs. / unit | (j)=(h)/ (a) x 10 | 0.43 | 0.50 | 0.47 | 0.31 | 0.27
2023-24,General,488,Modified ACoS,,8.46,8.38,8.3,Modified ACoS | Rs. / | (k)=(e) + | 8.46 | 8.38 | 8.30 | 8.22 | 8.17
2023-24,General,497,Renewable - Solar intra,,28627.9,3.2,,"Renewable - Solar intra | 28,627.90 | 3.20"
2023-24,General,497,Renewable - Solar inter (Loss not applicable),,4365.85,3.87,,"Renewable - Solar inter (Loss not applicable) | 4,365.85 | 3.87"
2023-24,General,497,Conventional Sources,,,11882.26,,"Conventional Sources | 11,882.26"
2023-24,General,497,Lara,,2094.95,2.68,,"Lara | 2,094.95 | 2.68"
2023-24,General,497,KSTPS III,,915.12,2.87,,KSTPS III | 915.12 | 2.87
2023-24,General,497,KSTPS,,4683.47,2.53,,"KSTPS | 4,683.47 | 2.53"
2023-24,General,497,SIPAT TPS 1,,4188.72,3.19,,"SIPAT TPS 1 | 4,188.72 | 3.19"
2023-24,General,497,Total,,44876.01,3.16,,"Total | 44,876.01 | 3.16"
2023-24,General,497,Existing De-Centralized Solar,"1,759.03",3.2,562.83,,"Existing De-Centralized Solar | 1,759.03 | 3.20 | 562.83"
2023-24,General,497,MSKVY -1,542.97,3.1,168.32,,MSKVY -1 | 542.97 | 3.10 | 168.32
2023-24,General,497,KUSUM-A,64.50,3.3,21.29,,KUSUM-A | 64.50 | 3.30 | 21.29
2023-24,General,497,KUSUM-C,160.72,3.1,49.82,,KUSUM-C | 160.72 | 3.10 | 49.82
2023-24,General,497,MSKVY 2.0 - phase-I,"19,859.65",3.08,6116.77,,"MSKVY 2.0 - phase-I | 19,859.65 | 3.08 | 6,116.77"
2023-24,General,497,MSKVY 2.0 - phase-II,"11,026.62",3.05,3357.61,,"MSKVY 2.0 - phase-II | 11,026.62 | 3.05 | 3,357.61"
2023-24,General,497,KUSUM-A,92.30,3.3,30.46,,KUSUM-A | 92.30 | 3.30 | 30.46
2023-24,General,497,MSKVY 2.0 - phase-II,"2,373.86",3.1,735.9,,"MSKVY 2.0 - phase-II | 2,373.86 | 3.10 | 735.90"
2023-24,General,497,M/s. Avaada MH Sustainable Pvt. Ltd,509.45,2.45,124.82,,M/s. Avaada MH Sustainable Pvt. Ltd | 509.45 | 2.45 | 124.82
2023-24,General,497,Maharashtra State Power Generation Co. Ltd,509.45,2.58,131.44,,Maharashtra State Power Generation Co. Ltd | 509.45 | 2.58 | 131.44
2023-24,General,497,Grid connected solar (Interstate ) (NHPC),"2,895.12",2.6,752.73,,"Grid connected solar (Interstate ) (NHPC) | 2,895.12 | 2.60 | 752.73"
2023-24,General,497,SJVNL,146.15,2.6,38.0,,SJVNL | 146.15 | 2.60 | 38.00
2023-24,General,497,SECI -tranche -XIII,85.25,2.63,22.42,,SECI -tranche -XIII | 85.25 | 2.63 | 22.42
2023-24,General,497,M/s.MH Technique Solaire India Pvt. Ltd,40.76,2.71,11.04,,M/s.MH Technique Solaire India Pvt. Ltd | 40.76 | 2.71 | 11.04
2023-24,General,497,Gird connected inter-state (NTPC),"3,140.47",2.72,854.21,,"Gird connected inter-state (NTPC) | 3,140.47 | 2.72 | 854.21"
2023-24,General,497,M/s. Avaada Sunce Energy Pvt. Ltd,713.23,2.75,196.14,,M/s. Avaada Sunce Energy Pvt. Ltd | 713.23 | 2.75 | 196.14
2023-24,General,497,Solar (Inter/Intra ) Tender phase-11,75.87,2.75,20.86,,Solar (Inter/Intra ) Tender phase-11 | 75.87 | 2.75 | 20.86
2023-24,General,497,ACME Heergarh Powertech Private Limited,611.34,2.77,169.34,,ACME Heergarh Powertech Private Limited | 611.34 | 2.77 | 169.34
2023-24,General,497,M/s. Renew Sun Bright Pvt. Ltd,611.34,2.77,169.34,,M/s. Renew Sun Bright Pvt. Ltd | 611.34 | 2.77 | 169.34
2023-24,General,497,Solar Tender Phase-X Intra,815.13,2.79,227.42,,Solar Tender Phase-X Intra | 815.13 | 2.79 | 227.42
2023-24,General,497,M/s. ACME Chittorgarh Solar Energy Pvt. Ltd,509.45,2.89,147.23,,M/s. ACME Chittorgarh Solar Energy Pvt. Ltd | 509.45 | 2.89 | 147.23
2023-24,General,497,TP Kirnali Ltd,203.78,2.9,59.1,,TP Kirnali Ltd | 203.78 | 2.90 | 59.10
2023-24,General,497,Total,"46,746.45",,13967.09,,"Total | 46,746.45 | 13,967.09"
2023-24,General,497,Existing De-Centralised Solar,"1,783.21",3.2,570.57,,"Existing De-Centralised Solar | 1,783.21 | 3.20 | 570.57"
2023-24,General,497,MSKVY -1,550.43,3.1,170.63,,MSKVY -1 | 550.43 | 3.10 | 170.63
2023-24,General,497,KUSUM-A,65.39,3.3,21.58,,KUSUM-A | 65.39 | 3.30 | 21.58
2023-24,General,497,KUSUM-C,162.93,3.1,50.51,,KUSUM-C | 162.93 | 3.10 | 50.51
2023-24,General,497,MSKVY 2.0 - phase-I,"20,132.60",3.08,6200.84,,"MSKVY 2.0 - phase-I | 20,132.60 | 3.08 | 6,200.84"
2023-24,General,497,MSKVY 2.0 - phase-II,"11,178.17",3.05,3403.75,,"MSKVY 2.0 - phase-II | 11,178.17 | 3.05 | 3,403.75"
2023-24,General,497,KUSUM-A,93.57,3.3,30.88,,KUSUM-A | 93.57 | 3.30 | 30.88
2023-24,General,497,MSKVY 2.0 - phase-II,"2,406.49",3.1,746.01,,"MSKVY 2.0 - phase-II | 2,406.49 | 3.10 | 746.01"
2023-24,General,498,M/s. Avaada MH Sustainable Pvt. Ltd,525.44,2.45,128.73,,M/s. Avaada MH Sustainable Pvt. Ltd | 525.44 | 2.45 | 128.73
2023-24,General,498,Maharashtra State Power Generation Co. Ltd,525.44,2.58,135.56,,Maharashtra State Power Generation Co. Ltd | 525.44 | 2.58 | 135.56
2023-24,General,498,Grid connected solar (Interstate ) (NHPC),"2,985.99",2.6,776.36,,"Grid connected solar (Interstate ) (NHPC) | 2,985.99 | 2.60 | 776.36"
2023-24,General,498,SJVNL,"2,429.28",2.6,631.61,,"SJVNL | 2,429.28 | 2.60 | 631.61"
2023-24,General,498,SECI -tranche -XIII,"1,417.08",2.63,372.69,,"SECI -tranche -XIII | 1,417.08 | 2.63 | 372.69"
2023-24,General,498,M/s.MH Technique Solaire India Pvt. Ltd,42.04,2.71,11.39,,M/s.MH Technique Solaire India Pvt. Ltd | 42.04 | 2.71 | 11.39
2023-24,General,498,Gird connected inter-state(NTPC),"3,239.04",2.72,881.02,,"Gird connected inter-state(NTPC) | 3,239.04 | 2.72 | 881.02"
2023-24,General,498,M/s. Avaada Sunce Energy Pvt. Ltd,735.62,2.75,202.3,,M/s. Avaada Sunce Energy Pvt. Ltd | 735.62 | 2.75 | 202.30
2023-24,General,498,Solar (Inter/Intra ) Tender phase-11,315.27,2.75,86.7,,Solar (Inter/Intra ) Tender phase-11 | 315.27 | 2.75 | 86.70
2023-24,General,498,ACME Heergarh Powertech Private Limited,630.53,2.77,174.66,,ACME Heergarh Powertech Private Limited | 630.53 | 2.77 | 174.66
2023-24,General,498,M/s. Renew Sun Bright Pvt. Ltd,630.53,2.77,174.66,,M/s. Renew Sun Bright Pvt. Ltd | 630.53 | 2.77 | 174.66
2023-24,General,498,Solar Tender Phase-X Intra,840.71,2.79,234.56,,Solar Tender Phase-X Intra | 840.71 | 2.79 | 234.56
2023-24,General,498,M/s. ACME Chittorgarh Solar Energy Pvt. Ltd,525.44,2.89,151.85,,M/s. ACME Chittorgarh Solar Energy Pvt. Ltd | 525.44 | 2.89 | 151.85
2023-24,General,498,TP Kirnali Ltd,210.18,2.9,60.95,,TP Kirnali Ltd | 210.18 | 2.90 | 60.95
2023-24,General,498,Total,"51,425.39",2.96,15218.0,,"Total | 51,425.39 | 2.96 | 15,218"
2023-24,General,498,Inter/Intra State Solar,"2,406.49",3.1,746.01,,"Inter/Intra State Solar | 2,406.49 | 3.10 | 746.01"
2023-24,General,498,Total,"51,425.39",2.96,15217.82,,"Total | 51,425.39 | 2.96 | 15,217.82"
2023-24,General,499,Grid connected solar (Interstate) (NHPC),"2,985.99",2.6,776.36,,"Grid connected solar (Interstate) (NHPC) | 2,985.99 | 2.60 | 776.36"
2023-24,General,499,Gird connected inter-state (NTPC),"3,239.04",2.72,881.02,,"Gird connected inter-state (NTPC) | 3,239.04 | 2.72 | 881.02"
2023-24,LT_Residential,506,Net ARR,,15439.97,159809.28,,"Net ARR | 15,439.97 | 1,59,809.28"
2023-24,LT_Residential,506,Other Income,,,8313.49,,"Other Income | 8,313.49"
2023-24,LT_Residential,506,Net ARR to be recovered,,15439.97,151495.79,,"Net ARR to be recovered | 15,439.97 | 1,51,495.79"
2023-24,LT_Residential,506,Power Purchase Cost (Rs/kWh),5.05,5.6,3.17,,Power Purchase Cost (Rs/kWh) | 5.05 | 5.60 | 3.17
2023-24,LT_Residential,506,Total ARR to be recovered (Rs Crore),"1,43,033",123797.0,19236.0,,"Total ARR to be recovered (Rs Crore) | 1,43,033 | 1,23,797 | 19,236"
2023-24,LT_Residential,506,Energy Sales (Mus),"1,51,418.80",113342.71,38076.09,,"Energy Sales (Mus) | 1,51,418.80 | 1,13,342.71 | 38,076.09"
2023-24,LT_Residential,506,ACoS (Rs/kWh),9.45,10.92,5.05,,ACoS (Rs/kWh) | 9.45 | 10.92 | 5.05
2023-24,LT_Residential,506,Revenue from sale of Excess power,710.84,,710.84,,Revenue from sale of Excess power | 710.84 | 710.84
2023-24,LT_Residential,506,Net PP cost (New),"93,245.66",79855.38,13390.27,,"Net PP cost (New) | 93,245.66 | 79,855.38 | 13,390.27"
2023-24,LT_Residential,506,APPC net,5.01,5.55,3.17,,APPC net | 5.01 | 5.55 | 3.17
2023-24,LT_Residential,506,Power Purchase Cost ( Rs Crs),"1,04,870.68",92018.61,12852.07,,"Power Purchase Cost ( Rs Crs) | 1,04,870.68 | 92,018.61 | 12,852.07"
2023-24,LT_Residential,506,Energy Requirement (Mus),"2,18,171.57",175426.96,42744.61,,"Energy Requirement (Mus) | 2,18,171.57 | 1,75,426.96 | 42,744.61"
2023-24,LT_Residential,506,Power Purchase Cost (Rs/kWh),4.81,5.25,3.01,,Power Purchase Cost (Rs/kWh) | 4.81 | 5.25 | 3.01
2023-24,LT_Residential,506,Total ARR to be recovered (Rs Crore),"1,55,126",136546.0,18580.0,,"Total ARR to be recovered (Rs Crore) | 1,55,126 | 1,36,546 | 18,580"
2023-24,LT_Residential,506,Energy Sales (Mus),"1,59,174.59",120704.45,38470.15,,"Energy Sales (Mus) | 1,59,174.59 | 1,20,704.45 | 38,470.15"
2023-24,LT_Residential,506,ACoS (Rs/kWh),9.75,11.31,4.83,,ACoS (Rs/kWh) | 9.75 | 11.31 | 4.83
2023-24,LT_Residential,506,Revenue from sale of Excess power,"3,346.77",,3346.77,,"Revenue from sale of Excess power | 3,346.77 | 3,346.77"
2023-24,LT_Residential,506,Net PP cost (New),"1,01,523.91",88671.84,12852.07,,"Net PP cost (New) | 1,01,523.91 | 88,671.84 | 12,852.07"
2023-24,LT_Residential,506,APPC net,4.65,5.05,3.01,,APPC net | 4.65 | 5.05 | 3.01
2023-24,LT_Agriculture,507,Power Purchase Cost (Rs/kWh),4.91,5.35,3.0,,Power Purchase Cost (Rs/kWh) | 4.91 | 5.35 | 3.00
2023-24,LT_Agriculture,507,Total ARR to be recovered (Rs Crore),"1,63,257",145514.0,17743.0,,"Total ARR to be recovered (Rs Crore) | 1,63,257 | 1,45,514 | 17,743"
2023-24,LT_Agriculture,507,Energy Sales (Mus),"1,66,624.46",127840.6149,38783.84,,"Energy Sales (Mus) | 1,66,624.46 | 1,27,840.6149 | 38,783.84"
2023-24,LT_Agriculture,507,ACoS (Rs/kWh),9.80,11.38,4.57,,ACoS (Rs/kWh) | 9.80 | 11.38 | 4.57
2023-24,LT_Agriculture,507,Revenue from sale of Excess power,"3,676.76",,3676.76,,"Revenue from sale of Excess power | 3,676.76 | 3,676.76"
2023-24,LT_Agriculture,507,Net PP cost (New),"1,08,901.19",95968.05,12933.14,,"Net PP cost (New) | 1,08,901.19 | 95,968.05 | 12,933.14"
2023-24,LT_Agriculture,507,APPC net,4.75,5.15,3.0,,APPC net | 4.75 | 5.15 | 3.00
2023-24,LT_Agriculture,507,Power Purchase Cost (Rs/kWh),5.00,5.45,3.0,,Power Purchase Cost (Rs/kWh) | 5.00 | 5.45 | 3.00
2023-24,LT_Agriculture,507,Total ARR to be recovered (Rs Crore),"1,60,078",144984.0,15094.0,,"Total ARR to be recovered (Rs Crore) | 1,60,078 | 1,44,984 | 15,094"
2023-24,LT_Agriculture,507,Energy Sales (Mus),"1,74,166.36",135123.4453,39042.92,,"Energy Sales (Mus) | 1,74,166.36 | 1,35,123.4453 | 39,042.92"
2023-24,LT_Agriculture,507,ACoS (Rs/kWh),9.19,10.73,3.87,,ACoS (Rs/kWh) | 9.19 | 10.73 | 3.87
2023-24,LT_Agriculture,507,Revenue from sale of Excess power,"5,299.16",,5299.16,,"Revenue from sale of Excess power | 5,299.16 | 5,299.16"
2023-24,LT_Agriculture,507,Net PP cost (New),"1,13,849.40",100841.42,13007.98,,"Net PP cost (New) | 1,13,849.40 | 1,00,841.42 | 13,007.98"
2023-24,LT_Agriculture,507,APPC net,4.78,5.18,3.0,,APPC net | 4.78 | 5.18 | 3.00
2023-24,LT_Agriculture,507,Power Purchase Cost (Rs/kWh),5.13,5.6,2.99,,Power Purchase Cost (Rs/kWh) | 5.13 | 5.60 | 2.99
2023-24,LT_Agriculture,507,Total ARR to be recovered (Rs Crore),"1,66,936",151496.0,15440.0,,"Total ARR to be recovered (Rs Crore) | 1,66,936 | 1,51,496 | 15,440"
2023-24,LT_Agriculture,507,Energy Sales (Mus),"1,82,669.86",142832.42,39837.44,,"Energy Sales (Mus) | 1,82,669.86 | 1,42,832.42 | 39,837.44"
2023-24,LT_Agriculture,507,ACoS (Rs/kWh),9.14,10.61,3.88,,ACoS (Rs/kWh) | 9.14 | 10.61 | 3.88
2023-24,LT_Residential,518,Total Allocated ARR,"20,637",,115695.0,,"Total Allocated ARR | 20,637 | 1,15,695"
2023-24,LT_Residential,518,Allocation of the past Period Recovery,"1,005",,3564.0,,"Allocation of the past Period Recovery | 1,005 | 3,564"
2023-24,LT_Residential,518,Net ARR for FY 2028-29,"21,642",,119258.0,,"Net ARR for FY 2028-29 | 21,642 | 1,19,258"
2023-24,LT_Residential,518,Power Purchase Cost (Rs/kWh),,4.93,5.32,3.69,Power Purchase Cost (Rs/kWh) | 4.93 | 5.32 | 3.69
2023-24,LT_Residential,518,Total ARR to be recovered (Rs Crore),,120491.0,98384.0,22107.0,"Total ARR to be recovered (Rs Crore) | 1,20,491 | 98,384 | 22,107"
2023-24,LT_Residential,518,Energy Sales (Mus),,142402.0,108262.0,34140.0,"Energy Sales (Mus) | 1,42,402 | 1,08,262 | 34,140"
2023-24,LT_Residential,518,Energy Sales (Mus),ACoS (Rs/kWh),8.46,9.09,6.48,ACoS (Rs/kWh) | 8.46 | 9.09 | 6.48
2023-24,LT_Residential,518,ACoS_PP Exp.,,5.98,6.47,4.45,ACoS_PP Exp. | 5.98 | 6.47 | 4.45
2023-24,LT_Residential,518,ACoS_ Network & Other Operative Exp.,,2.48,2.62,2.03,ACoS_ Network & Other Operative Exp. | 2.48 | 2.62 | 2.03
2023-24,LT_Residential,518,Power Purchase Cost (Rs/kWh),,4.92,5.25,3.78,Power Purchase Cost (Rs/kWh) | 4.92 | 5.25 | 3.78
2023-24,LT_Residential,518,Total ARR to be recovered (Rs Crore),,125002.0,102638.0,22364.0,"Total ARR to be recovered (Rs Crore) | 1,25,002 | 1,02,638 | 22,364"
2023-24,LT_Residential,518,Energy Sales (Mus),,149211.0,114652.0,34558.0,"Energy Sales (Mus) | 1,49,211 | 1,14,652 | 34,558"
2023-24,LT_Residential,518,Energy Sales (Mus),ACoS (Rs/kWh),8.38,8.95,6.47,ACoS (Rs/kWh) | 8.38 | 8.95 | 6.47
2023-24,LT_Residential,518,ACoS_PP Exp.,,5.94,6.38,4.47,ACoS_PP Exp. | 5.94 | 6.38 | 4.47
2023-24,LT_Residential,518,ACoS_ Network & Other Operative Exp.,,2.44,2.57,2.0,ACoS_ Network & Other Operative Exp. | 2.44 | 2.57 | 2.00
2023-24,LT_Residential,518,Power Purchase Cost (Rs/kWh),,4.94,5.24,3.86,Power Purchase Cost (Rs/kWh) | 4.94 | 5.24 | 3.86
2023-24,LT_Residential,518,Total ARR to be recovered (Rs Crore),,129852.0,107258.0,22594.0,"Total ARR to be recovered (Rs Crore) | 1,29,852 | 1,07,258 | 22,594"
2023-24,LT_Residential,518,Energy Sales (Mus),,156431.0,121447.0,34985.0,"Energy Sales (Mus) | 1,56,431 | 1,21,447 | 34,985"
2023-24,LT_Residential,518,Energy Sales (Mus),ACoS (Rs/kWh),8.3,8.83,6.46,ACoS (Rs/kWh) | 8.30 | 8.83 | 6.46
2023-24,LT_Residential,518,ACoS_PP Exp.,,6.02,6.47,4.48,ACoS_PP Exp. | 6.02 | 6.47 | 4.48
2023-24,LT_Agriculture,519,ACoS_ Network & Other Operative Exp.,2.28,2.37,1.97,,ACoS_ Network & Other Operative Exp. | 2.28 | 2.37 | 1.97
2023-24,LT_Agriculture,519,Power Purchase Cost (Rs/kWh),,5.14,5.46,3.9,Power Purchase Cost (Rs/kWh) | 5.14 | 5.46 | 3.90
2023-24,LT_Agriculture,519,Total ARR to be recovered (Rs Crore),,134812.0,112789.0,22023.0,"Total ARR to be recovered (Rs Crore) | 1,34,812 | 1,12,789 | 22,023"
2023-24,LT_Agriculture,519,Energy Sales (Mus),,164056.0,128637.0,35419.0,"Energy Sales (Mus) | 1,64,056 | 1,28,637 | 35,419"
2023-24,LT_Agriculture,519,Energy Sales (Mus),ACoS (Rs/kWh),8.22,8.77,6.22,ACoS (Rs/kWh) | 8.22 | 8.77 | 6.22
2023-24,LT_Agriculture,519,ACoS_PP Exp.,,6.12,6.58,4.45,ACoS_PP Exp. | 6.12 | 6.58 | 4.45
2023-24,LT_Agriculture,519,ACoS_ Network & Other Operative Exp.,,2.09,2.18,1.77,ACoS_ Network & Other Operative Exp. | 2.09 | 2.18 | 1.77
2023-24,LT_Agriculture,519,Power Purchase Cost (Rs/kWh),,5.25,5.58,3.88,Power Purchase Cost (Rs/kWh) | 5.25 | 5.58 | 3.88
2023-24,LT_Agriculture,519,Total ARR to be recovered (Rs Crore),,140900.0,119219.0,21681.0,"Total ARR to be recovered (Rs Crore) | 1,40,900 | 1,19,219 | 21,681"
2023-24,LT_Agriculture,519,Energy Sales (Mus),,172387.0,136526.0,35861.0,"Energy Sales (Mus) | 1,72,387 | 1,36,526 | 35,861"
2023-24,LT_Agriculture,519,Energy Sales (Mus),ACoS (Rs/kWh),8.17,8.73,6.05,ACoS (Rs/kWh) | 8.17 | 8.73 | 6.05
2023-24,LT_Agriculture,519,ACoS_PP Exp.,,6.19,6.67,4.36,ACoS_PP Exp. | 6.19 | 6.67 | 4.36
2023-24,LT_Agriculture,519,ACoS_ Network & Other Operative Exp.,,1.99,2.07,1.68,ACoS_ Network & Other Operative Exp. | 1.99 | 2.07 | 1.68
2023-24,General,522,ABR in Rs. /Unit,9.45,9.45,9.75,9.8,ABR in Rs. /Unit | 9.45 | 9.45 | 9.75 | 9.80 | 9.19 | 9.14
2023-24,LT_Commercial,523,HT I HT - Industry,8.99,,8.99,,HT | 8.99 | 8.71 | -3% | 8.85 | 2% | 8.78 | -1% | 8.10 | -8% | 7.97 | -2%
2023-24,LT_Commercial,523,EHV,8.98,,8.98,,EHV | 8.98 | 8.71 | -3% | 8.85 | 2% | 8.78 | -1% | 8.10 | -8% | 7.97 | -2%
2023-24,LT_Commercial,523,HT I (B): HT - Industry (Seasonal),9.45,,9.45,,HT | 9.45 | 8.71 | -8% | 8.85 | 2% | 8.78 | -1% | 8.10 | -8% | 7.97 | -2%
2023-24,LT_Commercial,523,EHV,9.30,,9.3,,EHV | 9.30 | 8.71 | -6% | 8.85 | 2% | 8.78 | -1% | 8.10 | -8% | 7.97 | -2%
